training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,mean_error,covariance_error,runtime_device,posterior_width_ratio
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,2,3,0,3.672829694987741,4.897106259983654,0.8654249906539917,0.2979938089847564,,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,2,3,1,2.5191093320027,3.3588124426702657,0.8331153988838196,0.2940583229064941,,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,0,0,0.3698207490378991,0.4930943320505321,0.2562097311019897,0.2474900931119918,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,0,1,0.0274310579989105,0.0365747439985474,0.2397080063819885,0.2451492995023727,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,0,0,0.1362005369737744,0.1816007159650325,0.2576666176319122,0.3396157622337341,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,0,1,0.1362701090984046,0.1816934787978728,0.214549109339714,0.2709372937679291,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,0,0,0,0.2724427330540493,0.3632569774053991,0.2162050753831863,0.2750831544399261,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,0,0,1,0.2811648290371522,0.374886438716203,0.2281897068023681,0.2834150493144989,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,1,0,0.0275805719429627,0.0367740959239502,0.40581214427948,0.2418654263019561,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,1,1,0.0271622170694172,0.0362162894258896,0.3917776942253113,0.2118711918592453,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,1,0,0.1374969520838931,0.1833292694451908,0.3532183766365051,0.2894693613052368,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,1,1,0.1379810479702428,0.1839747306269904,0.3575119078159332,0.2850924134254455,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,0,1,0,0.276069164974615,0.3680922199661533,0.3501214385032654,0.226789504289627,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,0,1,1,0.2763364609563723,0.3684486146084964,0.3470408618450165,0.2750410735607147,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,2,0,0.0269733780296519,0.0359645040395359,0.2132434397935867,0.3193998336791992,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,2,1,0.0270406589843332,0.036054211979111,0.2646041214466095,0.2518334686756134,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,2,0,0.138111058040522,0.1841480773873627,0.25408536195755,0.2528131008148193,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,2,1,0.1362018939107656,0.1816025252143542,0.2888604998588562,0.2439891844987869,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,0,2,0,0.2726593390107155,0.3635457853476206,0.2356109172105789,0.2649547755718231,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,0,2,1,0.2848961720010265,0.3798615626680354,0.2431165426969528,0.3081236183643341,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,3,0,0.0272937669651582,0.0363916892868777,1.2256231307983398,0.2992345988750458,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,3,1,0.0270697439555078,0.0360929919406771,1.2572985887527466,0.2670175433158874,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,3,0,0.1498950829263776,0.1998601105685035,1.2105573415756226,0.3044449090957641,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,3,1,0.1461826560553163,0.1949102080737551,1.2461566925048828,0.3220487236976623,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,0,3,0,0.3383640849497169,0.4511521132662892,1.2171112298965454,0.2930751740932464,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,0,3,1,0.3571632680250332,0.4762176907000442,1.159462332725525,0.2772909700870514,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,0,0,0.0280441400827839,0.0373921867770453,0.2114920616149902,0.2034344673156738,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,0,1,0.0272380369715392,0.036317382628719,0.2018571197986602,0.2033392041921615,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,0,0,0.1399954579537734,0.1866606106050312,0.242224246263504,0.306672066450119,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,0,1,0.1396981920115649,0.1862642560154199,0.2001330852508545,0.241535410284996,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,0,0,0.281859150971286,0.375812201295048,0.2066594213247299,0.2550616860389709,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,0,1,0.2797408710466698,0.3729878280622263,0.2175410091876983,0.2633505463600158,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,1,0,0.0281845190329477,0.0375793587105969,0.3073304295539856,0.1977957636117935,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,1,1,0.0274926940910518,0.0366569254547357,0.2964631021022796,0.1707381010055542,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,1,0,0.1393424109555781,0.1857898812741041,0.3168744444847107,0.2578800916671753,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,1,1,0.138084023958072,0.1841120319440961,0.3207738995552063,0.2538749575614929,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,1,0,0.2793236520374194,0.3724315360498925,0.327099084854126,0.2075245976448059,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,1,1,0.2811985809821635,0.3749314413095514,0.3246144652366638,0.2544794976711273,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,2,0,0.0275952279334887,0.0367936372446517,0.1957216113805771,0.2762332856655121,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,2,1,0.0276390529470518,0.0368520705960691,0.2459999620914459,0.2141497731208801,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,2,0,0.1451390070142224,0.1935186760189632,0.2442962676286697,0.2259823381900787,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,2,1,0.1404127579880878,0.1872170106507837,0.278548002243042,0.217447891831398,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,2,0,0.2792355640558526,0.3723140854078035,0.2293453961610794,0.2455931007862091,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,2,1,0.2767334789969027,0.3689779719958703,0.2366860210895538,0.2870236933231354,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,3,0,0.0276678380323573,0.0368904507098098,1.1544426679611206,0.2492098212242126,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,3,1,0.0271302240435034,0.0361736320580045,1.1838369369506836,0.2186725735664367,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,3,0,0.1380638380069285,0.1840851173425714,1.172381043434143,0.271129846572876,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,3,1,0.1387080709682777,0.1849440946243703,1.2066998481750488,0.288674920797348,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,3,0,0.2790294400183484,0.3720392533577978,1.191597580909729,0.2706402540206909,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,3,1,0.2779713890049606,0.3706285186732809,1.1350306272506714,0.2554169595241546,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,0,0,0.0344365439377725,0.04591539191703,0.2381492108106613,0.1950935125350952,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,0,1,0.0270736360689625,0.0360981814252833,0.2245398312807083,0.194034144282341,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,0,0,0.1373667970765382,0.1831557294353842,0.2462732195854187,0.3056709170341491,cuda,1.5416710376739502
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,0,1,0.1398631640477106,0.1864842187302808,0.2044116109609604,0.2408773750066757,cuda,1.4510167837142944
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,0,0,0.2827904820442199,0.3770539760589599,0.2089136391878128,0.2547712624073028,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,0,1,0.2832817649468779,0.3777090199291706,0.2200631499290466,0.2630598247051239,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,1,0,0.027638652944006,0.0368515372586747,0.3683389127254486,0.1908749192953109,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,1,1,0.0280508990399539,0.0374011987199386,0.3558112680912018,0.1640808582305908,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,1,0,0.1427242530044168,0.1902990040058891,0.3287201523780823,0.2576529383659363,cuda,1.490312099456787
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,1,1,0.1416146390838548,0.1888195187784731,0.3327313661575317,0.253604382276535,cuda,1.4872287511825562
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,1,0,0.2918655599933117,0.3891540799910823,0.3331693708896637,0.2076273560523986,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,1,1,0.2845454190392047,0.379393892052273,0.3304581046104431,0.2542769014835357,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,2,0,0.0296792639419436,0.0395723519225915,0.2022431492805481,0.2642695903778076,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,2,1,0.0300653859740123,0.040087181298683,0.2510688304901123,0.2039098292589187,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,2,0,0.1441672960063442,0.1922230613417923,0.245772123336792,0.2249723523855209,cuda,1.4159601926803589
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,2,1,0.1500274640275165,0.2000366187033554,0.2797928750514984,0.216600701212883,cuda,1.4033206701278689
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,2,0,0.2892676059855148,0.3856901413140197,0.2301459163427353,0.2451846599578857,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,2,1,0.2823557460214942,0.376474328028659,0.237521082162857,0.2865441143512726,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,3,0,0.0270528299733996,0.0360704399645328,1.1786679029464722,0.2434012293815612,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,3,1,0.0270775629905983,0.0361034173207978,1.208647847175598,0.2144346386194229,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,3,0,0.1383986360160634,0.1845315146880845,1.1787220239639282,0.2712607681751251,cuda,1.537343978881836
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,3,1,0.1411699450109154,0.1882265933478872,1.2130104303359983,0.2883090078830719,cuda,1.5462545156478882
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,3,0,0.2832332220859825,0.3776442961146434,1.194892168045044,0.270846426486969,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,3,1,0.2861368149751797,0.3815157533002396,1.1383826732635498,0.2556875348091125,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,0,0,0.139278071001172,0.1857040946682294,0.1458892673254013,0.2379739135503769,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,0,1,0.1374641850125044,0.1832855800166726,0.1590653210878372,0.2246215790510177,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,0,0,0.4680742400232702,0.6240989866976937,0.0794074386358261,0.195294439792633,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,0,1,0.4769741729833185,0.635965563977758,0.0944277271628379,0.2085327208042144,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,0,0,0.8885826140176505,1.1847768186902006,0.1006102785468101,0.1756509840488433,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,0,1,0.8965232550399378,1.1953643400532503,0.0569377765059471,0.1964132785797119,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,1,0,0.137888549012132,0.1838513986828426,0.141494020819664,0.2574540376663208,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,1,1,0.1363824789877981,0.1818433053170641,0.1574971228837967,0.3008340895175934,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,1,0,0.4803652589907869,0.640487011987716,0.0981704071164131,0.2377489954233169,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,1,1,0.4760245040524751,0.6346993387366334,0.1113666743040084,0.214152991771698,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,1,0,0.8942090049386024,1.19227867325147,0.0506373010575771,0.1386738121509552,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,1,1,0.8865658630384132,1.182087817384551,0.0299522280693054,0.1821589320898056,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,2,0,0.1394681059755385,0.1859574746340513,0.1464799791574478,0.2843376696109772,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,2,1,0.1375994581030681,0.1834659441374242,0.1867974698543548,0.2648465037345886,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,2,0,0.4738734270213172,0.631831236028423,0.1009895727038383,0.218417227268219,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,2,1,0.47129950101953,0.6283993346927067,0.1444991528987884,0.1900088340044021,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,2,0,0.9107545419828966,1.2143393893105288,0.1275088042020797,0.1934778094291687,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,2,1,0.9059834129875526,1.2079778839834034,0.0825151726603508,0.1633248776197433,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,3,0,0.1403879440622404,0.1871839254163205,0.8725851774215698,0.2798157036304474,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,3,1,0.1371595340315252,0.1828793787087003,0.8878076672554016,0.2754567861557007,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,3,0,0.4742752809543162,0.6323670412724217,0.7286535501480103,0.239120528101921,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,3,1,0.4775916039943695,0.636788805325826,0.7002657651901245,0.2168482095003128,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,3,0,0.8994635570561513,1.1992847427415352,0.5839096307754517,0.1717674881219864,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,3,1,0.9040927169844508,1.2054569559792678,0.6013230085372925,0.1524925827980041,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,0,0,0.1407873220741748,0.1877164294322331,0.1827420145273208,0.2709019780158996,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,0,1,0.139731244998984,0.186308326665312,0.1806872338056564,0.232087567448616,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,0,0,0.4776085340417921,0.6368113787223896,0.0882910415530204,0.1826601028442382,cuda,1.3278924226760864
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,0,1,0.4797107399208471,0.6396143198944628,0.1003235429525375,0.1729021519422531,cuda,1.311728835105896
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,0,0,0.9001025189645588,1.2001366919527452,0.08206407725811,0.1005854532122612,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,0,1,0.9022895789239556,1.2030527718986077,0.0378932245075702,0.1303999722003936,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,1,0,0.1362298250896856,0.1816397667862475,0.2120398730039596,0.2657228708267212,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,1,1,0.1359084390569478,0.1812112520759304,0.2142321020364761,0.2840549051761627,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,1,0,0.4732495730277151,0.6309994307036201,0.0928998067975044,0.1571813970804214,cuda,1.2914260625839231
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,1,1,0.5028513639699668,0.6704684852932891,0.1047281995415687,0.1633848845958709,cuda,1.3088431358337402
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,1,0,0.8994031200418249,1.1992041600557666,0.0469623208045959,0.1227494180202484,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,1,1,0.9036046999972314,1.204806266662975,0.042679950594902,0.0917577594518661,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,2,0,0.1403344180434942,0.1871125573913256,0.1436994075775146,0.3263386189937591,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,2,1,0.1419322000583633,0.1892429334111511,0.218236967921257,0.2559307813644409,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,2,0,0.4828152729896828,0.6437536973195771,0.1119649857282638,0.1692081689834594,cuda,1.3042477369308472
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,2,1,0.4755429259967059,0.6340572346622745,0.1618683487176895,0.1600292176008224,cuda,1.288443922996521
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,2,0,0.9007952149258928,1.2010602865678568,0.1356091648340225,0.0804188251495361,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,2,1,0.8995935110142455,1.1994580146856606,0.0957763567566871,0.09219691157341,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,3,0,0.1428837099811062,0.1905116133081416,0.9847853779792786,0.3172143101692199,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,3,1,0.1403705109842121,0.1871606813122829,0.9993730783462524,0.2798626720905304,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,3,0,0.4845587039599195,0.6460782719465593,0.7559931874275208,0.1695641726255417,cuda,1.3334403038024902
